time,BLE01,BLE02,BLE03,BLE04,BLE05,BLE06,BLE07,BLE08,BLE09,BLE10,room
00:02:10,-200,-200,-200,-200,-94,-200,-200,-200,-200,-200,A
00:02:11,-74,-82,-200,-200,-200,-200,-200,-200,-200,-200,A
00:02:12,-200,-200,-89,-94,-93,-200,-200,-200,-200,-200,A
00:02:13,-75,-83,-92,-200,-200,-200,-200,-200,-200,-200,A
00:02:14,-200,-200,-200,-96,-94,-200,-200,-200,-200,-200,A
00:02:15,-200,-83,-96,-92,-200,-200,-200,-200,-200,-200,A
00:02:16,-73,-200,-200,-200,-95,-200,-200,-200,-200,-200,A
00:02:17,-200,-200,-200,-200,-200,-200,-99,-200,-200,-200,A
00:02:18,-76,-82,-88,-86,-91,-92,-200,-200,-200,-200,A
00:02:19,-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,A
00:02:20,-64,-95,-200,-85,-81,-94,-92,-200,-200,-200,A
00:02:21,-200,-200,-98,-200,-200,-200,-200,-200,-200,-200,A
00:02:22,-200,-85,-83,-200,-82,-200,-200,-200,-200,-200,A
00:02:23,-70,-200,-200,-94,-200,-94,-93,-200,-200,-200,A
00:02:24,-79,-200,-80,-200,-87,-200,-200,-200,-200,-200,A
00:02:25,-200,-200,-200,-86,-200,-89,-92,-200,-200,-200,A
00:02:26,-200,-92,-200,-200,-200,-200,-200,-200,-200,-200,A
00:02:27,-200,-200,-200,-200,-200,-200,-200,-94,-200,-200,A
00:02:28,-75,-90,-80,-91,-200,-200,-200,-200,-200,-200,A
00:02:29,-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,A
00:02:30,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,A
00:02:31,-78,-86,-84,-85,-85,-200,-96,-200,-200,-200,A
00:02:32,-200,-200,-200,-200,-200,-94,-200,-200,-200,-200,A
00:02:33,-73,-86,-200,-87,-200,-200,-200,-200,-200,-200,A
00:02:34,-200,-200,-82,-200,-93,-200,-200,-200,-200,-200,A
00:02:35,-70,-87,-200,-89,-200,-200,-200,-200,-200,-200,A
00:02:36,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,A
00:02:37,-200,-200,-200,-200,-93,-200,-200,-200,-200,-200,A
00:02:38,-88,-200,-81,-86,-200,-200,-200,-200,-200,-200,A
00:02:39,-200,-200,-200,-200,-91,-200,-200,-200,-200,-200,A
00:02:40,-200,-86,-200,-200,-200,-200,-200,-200,-200,-200,A
00:02:41,-78,-88,-80,-88,-200,-200,-200,-200,-200,-200,A
00:02:42,-200,-200,-200,-200,-92,-200,-200,-200,-200,-200,A
00:02:43,-69,-200,-82,-87,-200,-200,-200,-200,-200,-200,A
00:02:44,-200,-87,-200,-200,-200,-200,-200,-200,-200,-200,A
00:02:45,-200,-200,-200,-200,-92,-200,-200,-200,-200,-200,A
00:02:46,-69,-97,-83,-200,-92,-200,-200,-200,-200,-200,A
00:02:47,-200,-200,-200,-89,-200,-200,-200,-200,-200,-200,A
00:02:48,-88,-200,-84,-89,-200,-200,-200,-200,-200,-200,A
00:02:49,-200,-87,-200,-200,-93,-200,-200,-200,-200,-200,A
00:02:50,-78,-82,-81,-89,-92,-200,-200,-200,-200,-200,A
00:02:51,-200,-200,-200,-200,-200,-200,-92,-200,-200,-200,A
00:02:52,-68,-86,-200,-200,-200,-200,-93,-200,-200,-200,A
00:02:53,-200,-200,-200,-91,-86,-200,-200,-200,-200,-200,A
00:02:54,-200,-200,-82,-200,-200,-97,-200,-200,-200,-200,A
00:02:55,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,A
00:02:56,-72,-84,-200,-93,-200,-200,-200,-200,-200,-200,A
00:02:57,-200,-200,-80,-200,-200,-200,-89,-200,-200,-200,A
00:02:58,-200,-200,-200,-200,-200,-92,-200,-200,-200,-200,A
00:02:59,-200,-200,-200,-200,-200,-200,-200,-95,-200,-200,A
00:03:00,-59,-71,-94,-89,-200,-200,-200,-200,-200,-200,A
00:03:01,-200,-200,-200,-200,-87,-200,-200,-200,-200,-200,A
00:03:02,-200,-200,-200,-200,-200,-200,-87,-200,-200,-200,A
00:03:03,-64,-84,-80,-87,-88,-200,-200,-200,-200,-200,A
00:03:04,-200,-200,-200,-200,-200,-93,-89,-200,-200,-200,A
00:03:05,-68,-84,-85,-200,-200,-200,-91,-200,-200,-200,A
00:03:06,-200,-200,-200,-88,-89,-200,-200,-200,-200,-200,A
00:03:07,-200,-200,-200,-200,-200,-91,-200,-200,-200,-200,A
00:03:08,-200,-200,-200,-200,-82,-200,-200,-200,-200,-200,A
00:03:09,-64,-93,-89,-93,-200,-200,-200,-200,-200,-200,A
00:03:10,-200,-200,-200,-200,-200,-200,-200,-98,-200,-200,A
00:03:11,-200,-200,-200,-200,-200,-87,-101,-200,-200,-200,A
00:03:12,-200,-94,-78,-200,-200,-200,-200,-200,-200,-200,A
00:03:13,-71,-200,-200,-76,-91,-200,-89,-200,-200,-200,A
00:03:14,-70,-200,-200,-92,-200,-200,-200,-200,-200,-200,A
00:03:15,-200,-200,-94,-200,-200,-200,-200,-200,-200,-200,A
00:03:16,-200,-86,-200,-200,-89,-94,-200,-200,-200,-200,A
00:03:17,-200,-200,-200,-200,-200,-200,-90,-200,-200,-200,A
00:03:18,-67,-200,-79,-84,-91,-200,-200,-95,-200,-200,A
00:03:19,-200,-93,-200,-200,-200,-88,-200,-200,-200,-200,A
00:03:20,-200,-200,-200,-200,-200,-200,-97,-200,-200,-200,A
00:03:21,-200,-85,-200,-200,-200,-200,-200,-200,-200,-200,A
00:03:22,-66,-200,-81,-94,-94,-200,-200,-200,-200,-200,A
00:03:23,-76,-200,-87,-89,-87,-200,-200,-200,-200,-200,A
00:03:24,-200,-90,-200,-200,-200,-200,-200,-200,-200,-200,A
00:03:25,-73,-87,-82,-98,-80,-92,-90,-200,-200,-200,A
00:03:26,-65,-86,-90,-84,-86,-200,-93,-200,-200,-200,A
00:03:27,-200,-200,-200,-200,-200,-96,-200,-200,-200,-200,A
00:03:28,-69,-87,-200,-200,-90,-200,-200,-200,-200,-200,A
00:03:29,-200,-200,-94,-92,-200,-200,-200,-200,-200,-200,A
00:03:30,-200,-200,-200,-200,-200,-96,-200,-200,-200,-200,A
00:03:31,-68,-200,-90,-94,-200,-200,-200,-200,-200,-200,A
00:03:32,-200,-84,-200,-200,-82,-200,-99,-200,-200,-200,A
00:03:33,-66,-200,-80,-200,-200,-200,-200,-200,-200,-200,A
00:03:34,-200,-79,-200,-97,-83,-200,-200,-200,-200,-200,A
00:03:36,-84,-200,-200,-90,-200,-200,-200,-200,-200,-200,B
00:03:37,-200,-65,-86,-200,-94,-200,-200,-200,-200,-200,B
00:03:38,-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,B
00:03:39,-200,-76,-86,-92,-200,-200,-200,-200,-200,-200,B
00:03:40,-200,-200,-200,-200,-89,-200,-200,-200,-200,-200,B
00:03:41,-200,-200,-200,-91,-200,-200,-200,-200,-200,-200,B
00:03:42,-78,-77,-84,-200,-93,-200,-200,-200,-200,-200,B
00:03:43,-81,-82,-94,-200,-90,-200,-200,-200,-200,-200,B
00:03:44,-200,-200,-200,-92,-200,-200,-200,-200,-200,-200,B
00:03:45,-80,-80,-200,-200,-95,-200,-200,-200,-200,-200,B
00:03:46,-200,-200,-94,-93,-200,-200,-200,-200,-200,-200,B
00:03:47,-200,-74,-90,-200,-200,-200,-200,-200,-200,-200,B
00:03:48,-89,-200,-200,-98,-92,-200,-200,-200,-200,-200,B
00:03:49,-88,-79,-92,-200,-95,-200,-200,-200,-200,-200,B
00:03:50,-200,-200,-200,-93,-200,-200,-200,-200,-200,-200,B
00:03:51,-80,-200,-86,-200,-93,-200,-200,-200,-200,-200,B
00:03:52,-200,-73,-200,-94,-200,-200,-200,-200,-200,-200,B
00:03:53,-200,-74,-200,-90,-200,-200,-200,-200,-200,-200,B
00:03:54,-200,-200,-90,-200,-94,-200,-200,-200,-200,-200,B
00:03:55,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,B
00:03:56,-200,-200,-93,-200,-200,-200,-200,-200,-200,-200,B
00:03:57,-74,-70,-200,-91,-200,-200,-200,-200,-200,-200,B
00:03:58,-200,-200,-200,-200,-88,-200,-96,-200,-200,-200,B
00:03:59,-200,-200,-200,-200,-200,-200,-200,-95,-200,-200,B
00:04:00,-200,-77,-200,-200,-200,-200,-97,-200,-200,-200,B
00:04:01,-75,-200,-84,-84,-87,-200,-200,-200,-200,-200,B
00:04:02,-200,-200,-200,-200,-200,-200,-200,-94,-200,-200,B
00:04:03,-200,-200,-200,-200,-200,-200,-95,-200,-200,-200,B
00:04:04,-67,-80,-200,-90,-84,-200,-200,-200,-200,-200,B
00:04:05,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,B
00:04:06,-200,-200,-200,-200,-200,-200,-200,-95,-200,-200,B
00:04:07,-67,-71,-200,-93,-84,-200,-200,-94,-200,-200,B
00:04:08,-200,-200,-80,-200,-200,-200,-96,-200,-200,-200,B
00:04:09,-74,-78,-200,-86,-90,-200,-200,-200,-200,-200,B
00:04:10,-200,-200,-88,-200,-200,-200,-93,-200,-200,-200,B
00:04:11,-200,-200,-200,-200,-200,-200,-200,-96,-200,-200,B
00:04:12,-68,-76,-200,-200,-86,-200,-95,-200,-200,-200,B
00:04:13,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,B
00:04:14,-200,-200,-200,-92,-200,-200,-200,-200,-200,-200,B
00:04:15,-200,-200,-200,-200,-200,-200,-200,-97,-200,-200,B
00:04:16,-78,-72,-82,-200,-85,-200,-200,-97,-200,-200,B
00:04:17,-200,-200,-200,-92,-200,-200,-95,-200,-200,-200,B
00:04:18,-77,-72,-83,-86,-94,-200,-92,-95,-200,-200,B
00:04:19,-200,-76,-200,-200,-88,-200,-93,-200,-200,-200,B
00:04:20,-69,-200,-82,-86,-200,-200,-200,-95,-200,-200,B
00:04:21,-69,-200,-82,-200,-200,-200,-200,-200,-200,-200,B
00:04:22,-200,-76,-200,-86,-95,-200,-94,-200,-200,-200,B
00:04:23,-200,-200,-200,-200,-200,-200,-200,-95,-200,-200,B
00:04:24,-68,-72,-81,-86,-93,-200,-93,-200,-200,-200,B
00:04:25,-200,-200,-200,-200,-200,-200,-200,-95,-200,-200,B
00:04:26,-74,-71,-88,-200,-84,-200,-92,-200,-200,-200,B
00:04:27,-200,-200,-200,-90,-200,-200,-200,-95,-200,-200,B
00:04:28,-78,-69,-70,-79,-77,-200,-95,-94,-200,-200,B
00:04:29,-200,-200,-200,-200,-200,-97,-200,-200,-200,-200,B
00:04:30,-78,-72,-84,-86,-85,-200,-200,-200,-200,-200,B
00:04:31,-200,-200,-200,-200,-200,-200,-200,-93,-200,-200,B
00:04:32,-200,-200,-200,-200,-200,-93,-88,-200,-200,-200,B
00:04:33,-81,-79,-200,-200,-80,-200,-97,-200,-200,-200,B
00:04:34,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,B
00:04:35,-200,-200,-200,-93,-200,-200,-200,-200,-200,-200,B
00:04:36,-81,-200,-76,-200,-94,-200,-200,-200,-200,-200,B
00:04:37,-200,-78,-200,-90,-200,-200,-90,-98,-200,-200,B
00:04:38,-78,-71,-73,-93,-87,-200,-200,-200,-200,-200,B
00:04:39,-200,-200,-200,-200,-200,-100,-89,-200,-200,-200,B
00:04:40,-200,-81,-200,-200,-87,-200,-200,-96,-200,-200,B
00:04:41,-77,-200,-76,-88,-200,-200,-88,-200,-200,-200,B
00:04:42,-200,-200,-200,-200,-200,-97,-200,-200,-200,-200,B
00:04:43,-84,-72,-80,-200,-200,-96,-200,-200,-200,-200,B
00:04:44,-200,-200,-200,-83,-89,-200,-200,-95,-200,-200,B
00:04:45,-200,-200,-200,-200,-200,-200,-88,-200,-200,-200,B
00:04:47,-71,-76,-84,-200,-200,-200,-200,-200,-200,-200,B
00:04:48,-200,-200,-200,-200,-91,-200,-94,-200,-200,-200,B
00:04:49,-200,-200,-200,-200,-200,-200,-200,-95,-200,-200,B
00:04:50,-71,-68,-76,-200,-200,-200,-200,-200,-200,-200,B
00:04:51,-200,-200,-200,-87,-94,-200,-200,-94,-200,-200,B
00:04:52,-200,-200,-200,-200,-200,-200,-92,-200,-200,-200,B
00:04:53,-72,-70,-84,-96,-89,-200,-97,-200,-200,-200,B
00:04:54,-200,-200,-200,-200,-200,-101,-200,-200,-200,-200,B
00:04:55,-70,-71,-200,-84,-89,-200,-94,-200,-200,-200,B
00:04:56,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,B
00:04:57,-71,-68,-79,-87,-200,-200,-200,-200,-200,-200,B
00:04:58,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,B
00:04:59,-200,-200,-200,-200,-200,-200,-200,-94,-200,-200,B
00:05:00,-200,-200,-200,-200,-200,-200,-95,-200,-200,-200,B
00:05:01,-200,-78,-79,-200,-200,-100,-200,-200,-200,-200,B
00:05:02,-71,-200,-200,-78,-90,-200,-92,-94,-200,-200,B
00:05:03,-73,-200,-200,-84,-200,-200,-200,-200,-200,-200,B
00:05:04,-200,-76,-77,-200,-82,-200,-89,-200,-200,-200,B
00:05:05,-200,-200,-200,-200,-200,-200,-200,-99,-200,-200,B
00:05:06,-71,-200,-74,-200,-87,-200,-89,-90,-200,-200,B
00:05:07,-200,-69,-200,-86,-200,-200,-200,-200,-200,-200,B
00:05:08,-200,-69,-200,-200,-200,-200,-96,-200,-200,-200,B
00:05:09,-82,-200,-81,-96,-90,-200,-200,-200,-200,-200,B
00:05:10,-200,-200,-200,-200,-200,-200,-200,-95,-200,-200,B
00:05:11,-81,-78,-81,-80,-88,-200,-95,-200,-200,-200,B
00:05:12,-74,-71,-88,-84,-81,-200,-200,-200,-200,-200,B
00:05:13,-200,-200,-200,-200,-200,-200,-96,-92,-200,-200,B
00:05:14,-200,-200,-200,-200,-200,-94,-200,-200,-200,-200,B
00:05:15,-79,-72,-200,-200,-93,-200,-91,-200,-200,-200,B
00:05:16,-200,-200,-81,-94,-200,-200,-200,-200,-200,-200,B
00:05:17,-80,-71,-76,-86,-88,-200,-93,-200,-200,-200,B
00:05:18,-200,-200,-200,-200,-200,-97,-200,-200,-200,-200,B
00:05:19,-200,-80,-82,-200,-200,-200,-200,-200,-200,-200,B
00:05:20,-77,-200,-200,-92,-200,-200,-200,-200,-200,-200,B
00:05:21,-200,-200,-200,-200,-88,-200,-200,-200,-200,-200,B
00:05:22,-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,B
00:05:23,-73,-73,-82,-200,-200,-200,-200,-200,-200,-200,B
00:05:24,-200,-200,-200,-200,-90,-200,-86,-200,-200,-200,B
00:05:25,-200,-200,-200,-87,-200,-200,-200,-99,-200,-200,B
00:05:26,-84,-200,-77,-86,-200,-200,-200,-200,-200,-200,B
00:05:27,-200,-77,-200,-200,-90,-200,-200,-200,-200,-200,B
00:05:28,-200,-200,-200,-200,-200,-200,-94,-200,-200,-200,B
00:05:29,-200,-68,-81,-93,-200,-200,-200,-99,-200,-200,B
00:05:30,-83,-200,-200,-200,-89,-200,-88,-200,-200,-200,B
00:05:31,-200,-200,-200,-96,-87,-200,-90,-200,-200,-200,B
00:05:32,-70,-86,-78,-200,-200,-200,-200,-200,-200,-200,B
00:05:33,-200,-200,-200,-200,-200,-97,-200,-200,-200,-200,B
00:05:34,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,B
00:05:35,-92,-67,-81,-86,-200,-200,-95,-200,-200,-200,B
00:05:36,-200,-200,-200,-200,-200,-100,-200,-92,-200,-200,B
00:05:37,-200,-200,-200,-200,-200,-200,-200,-200,-200,-94,B
00:05:38,-87,-71,-71,-74,-76,-95,-79,-91,-200,-200,C
00:05:39,-200,-200,-200,-200,-200,-200,-200,-200,-200,-97,C
00:05:40,-78,-84,-76,-200,-200,-90,-87,-200,-200,-200,C
00:05:41,-200,-200,-200,-77,-93,-200,-200,-94,-200,-200,C
00:05:42,-80,-200,-200,-86,-200,-95,-91,-200,-200,-200,C
00:05:43,-200,-200,-81,-200,-87,-200,-200,-94,-200,-200,C
00:05:44,-200,-86,-200,-200,-200,-200,-200,-200,-200,-200,C
00:05:45,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,C
00:05:46,-86,-86,-200,-89,-85,-200,-84,-200,-200,-200,C
00:05:47,-200,-200,-200,-200,-200,-98,-200,-96,-200,-200,C
00:05:48,-84,-200,-200,-80,-200,-200,-95,-200,-200,-200,C
00:05:49,-200,-91,-75,-200,-84,-200,-200,-96,-200,-200,C
00:05:50,-200,-200,-200,-200,-200,-98,-200,-200,-200,-200,C
00:05:51,-86,-200,-75,-200,-200,-200,-200,-200,-200,-200,C
00:05:52,-200,-88,-200,-84,-86,-200,-94,-200,-200,-200,C
00:05:53,-200,-200,-200,-200,-200,-91,-200,-200,-200,-200,C
00:05:54,-82,-200,-200,-200,-200,-200,-79,-200,-200,-200,C
00:05:55,-200,-200,-73,-81,-90,-200,-200,-200,-200,-200,C
00:05:56,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,C
00:05:57,-200,-200,-200,-200,-200,-96,-200,-200,-200,-200,C
00:05:58,-200,-200,-200,-200,-85,-200,-200,-200,-200,-200,C
00:05:59,-78,-87,-77,-74,-200,-200,-90,-200,-200,-200,C
00:06:00,-86,-85,-69,-74,-83,-95,-89,-200,-200,-200,C
00:06:01,-86,-82,-77,-86,-84,-100,-200,-200,-200,-200,C
00:06:02,-200,-200,-200,-200,-200,-200,-92,-200,-200,-200,C
00:06:03,-200,-200,-200,-200,-200,-200,-200,-94,-200,-200,C
00:06:04,-200,-200,-70,-200,-90,-200,-91,-200,-200,-200,C
00:06:05,-78,-200,-200,-74,-200,-200,-200,-200,-200,-200,C
00:06:06,-200,-90,-200,-200,-200,-200,-200,-200,-200,-200,C
00:06:07,-200,-200,-200,-200,-200,-99,-200,-200,-200,-200,C
00:06:08,-200,-200,-200,-200,-200,-200,-200,-94,-200,-200,C
00:06:09,-200,-200,-82,-87,-80,-200,-90,-200,-200,-200,C
00:06:10,-81,-83,-200,-200,-200,-200,-200,-200,-200,-200,C
00:06:11,-200,-200,-200,-200,-200,-200,-200,-95,-200,-200,C
00:06:12,-200,-200,-200,-200,-200,-95,-200,-200,-200,-200,C
00:06:13,-77,-200,-69,-79,-200,-200,-200,-200,-200,-200,C
00:06:14,-200,-80,-200,-200,-84,-200,-91,-200,-200,-200,C
00:06:15,-200,-200,-200,-200,-200,-98,-200,-98,-200,-200,C
00:06:16,-200,-200,-200,-79,-81,-200,-88,-200,-200,-200,C
00:06:17,-87,-84,-74,-200,-200,-95,-200,-200,-200,-200,C
00:06:18,-200,-200,-200,-200,-200,-200,-200,-94,-200,-200,C
00:06:19,-85,-200,-76,-200,-200,-200,-200,-200,-200,-200,C
00:06:20,-200,-85,-200,-200,-85,-200,-91,-200,-200,-200,C
00:06:21,-200,-200,-200,-92,-200,-93,-200,-200,-200,-200,C
00:06:23,-79,-92,-68,-200,-87,-200,-101,-101,-200,-200,C
00:06:24,-200,-200,-200,-200,-200,-96,-200,-200,-200,-200,C
00:06:25,-200,-200,-200,-200,-200,-200,-200,-200,-200,-99,C
00:06:26,-92,-78,-76,-79,-83,-93,-200,-95,-200,-98,C
00:06:28,-76,-200,-71,-200,-200,-200,-200,-200,-200,-200,C
00:06:29,-200,-92,-200,-73,-200,-200,-87,-200,-200,-200,C
00:06:30,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,C
00:06:31,-85,-200,-200,-85,-93,-200,-200,-200,-200,-200,C
00:06:32,-200,-88,-200,-200,-200,-200,-86,-200,-200,-200,C
00:06:33,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,C
00:06:34,-200,-91,-200,-75,-200,-98,-93,-200,-200,-200,C
00:06:35,-82,-200,-75,-200,-80,-200,-200,-200,-200,-200,C
00:06:36,-83,-83,-76,-200,-88,-200,-200,-98,-200,-200,C
00:06:37,-200,-200,-200,-200,-200,-200,-96,-200,-200,-200,C
00:06:38,-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,C
00:06:39,-87,-85,-68,-89,-200,-200,-200,-200,-200,-200,C
00:06:40,-200,-200,-200,-200,-88,-200,-94,-200,-200,-200,C
00:06:41,-200,-90,-200,-200,-200,-200,-96,-200,-200,-200,C
00:06:42,-79,-200,-66,-93,-91,-200,-200,-200,-200,-200,C
00:06:43,-200,-200,-200,-200,-200,-200,-200,-97,-200,-200,C
00:06:44,-86,-83,-75,-200,-200,-200,-95,-200,-200,-200,C
00:06:45,-200,-200,-200,-90,-200,-200,-200,-200,-200,-200,C
00:06:46,-200,-200,-200,-200,-93,-200,-200,-200,-200,-200,C
00:06:47,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,C
00:06:48,-88,-82,-76,-200,-95,-200,-200,-200,-200,-200,C
00:06:49,-200,-200,-200,-200,-200,-200,-200,-96,-200,-200,C
00:06:50,-200,-200,-200,-200,-200,-200,-97,-200,-200,-200,C
00:06:51,-89,-200,-65,-200,-96,-200,-96,-200,-200,-200,C
00:06:52,-200,-84,-200,-81,-200,-200,-200,-200,-200,-200,C
00:06:53,-200,-200,-200,-200,-200,-200,-200,-97,-200,-200,C
00:06:54,-90,-83,-76,-87,-200,-200,-200,-200,-200,-200,C
00:06:55,-200,-200,-200,-200,-200,-200,-95,-200,-200,-200,C
00:06:56,-86,-86,-72,-79,-200,-200,-95,-200,-200,-200,C
00:06:57,-200,-200,-200,-200,-90,-200,-200,-200,-200,-200,C
00:06:58,-200,-200,-200,-200,-200,-92,-200,-200,-200,-200,C
00:06:59,-200,-200,-200,-200,-200,-200,-200,-96,-200,-200,C
00:07:00,-76,-82,-64,-86,-84,-97,-89,-200,-200,-200,C
00:07:01,-200,-200,-200,-200,-200,-200,-200,-97,-200,-200,C
00:07:02,-79,-89,-200,-73,-200,-200,-88,-200,-200,-200,C
00:07:03,-200,-200,-81,-200,-86,-200,-200,-91,-200,-200,C
00:07:04,-200,-200,-200,-200,-200,-94,-200,-200,-200,-200,C
00:07:05,-76,-200,-78,-77,-83,-200,-200,-200,-200,-200,C
00:07:06,-200,-81,-200,-200,-200,-200,-87,-200,-200,-200,C
00:07:07,-200,-200,-200,-200,-200,-94,-200,-200,-200,-200,C
00:07:08,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,C
00:07:09,-77,-200,-68,-78,-95,-200,-86,-200,-200,-200,C
00:07:10,-200,-200,-200,-200,-200,-91,-200,-200,-200,-200,C
00:07:11,-81,-80,-200,-200,-200,-200,-200,-200,-200,-200,C
00:07:12,-200,-200,-72,-86,-85,-200,-200,-200,-200,-200,C
00:07:13,-200,-200,-200,-200,-200,-200,-90,-200,-200,-200,C
00:07:14,-200,-200,-200,-200,-200,-89,-200,-200,-200,-200,C
00:07:15,-81,-81,-73,-77,-85,-200,-83,-200,-200,-200,C
00:07:16,-200,-200,-200,-200,-200,-94,-200,-200,-200,-200,C
00:07:17,-200,-200,-200,-200,-200,-200,-200,-94,-200,-200,C
00:07:18,-87,-78,-70,-92,-200,-200,-90,-200,-200,-200,C
00:07:19,-200,-200,-200,-200,-95,-200,-200,-200,-200,-200,C
00:07:20,-200,-200,-200,-200,-200,-200,-200,-94,-200,-200,C
00:07:21,-200,-200,-200,-200,-200,-100,-200,-200,-200,-200,C
00:07:22,-200,-83,-71,-76,-79,-92,-84,-200,-200,-200,C
00:07:23,-85,-200,-200,-200,-200,-200,-200,-93,-200,-200,C
00:07:24,-89,-76,-81,-200,-200,-200,-93,-93,-200,-200,C
00:07:25,-200,-200,-200,-77,-81,-200,-200,-200,-200,-200,C
00:07:26,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,C
00:07:27,-85,-200,-67,-200,-76,-200,-87,-200,-200,-200,C
00:07:28,-200,-90,-200,-200,-200,-94,-200,-92,-200,-200,C
00:07:29,-87,-84,-200,-200,-200,-200,-86,-200,-200,-200,C
00:07:30,-200,-200,-79,-93,-92,-200,-200,-200,-200,-200,C
00:07:31,-200,-200,-200,-200,-200,-91,-200,-200,-200,-200,C
00:07:32,-200,-200,-67,-90,-90,-200,-200,-200,-200,-93,C
00:07:33,-85,-87,-200,-200,-200,-200,-86,-200,-200,-200,C
00:07:34,-200,-200,-200,-200,-200,-200,-200,-94,-200,-200,C
00:07:35,-200,-200,-200,-200,-200,-95,-200,-200,-200,-200,C
00:07:36,-90,-85,-68,-200,-200,-96,-200,-200,-200,-200,C
00:07:37,-200,-200,-200,-85,-89,-200,-200,-200,-200,-200,C
00:07:38,-200,-200,-200,-200,-200,-200,-91,-96,-200,-200,C
00:07:39,-200,-200,-200,-200,-75,-200,-83,-200,-200,-200,D
00:07:40,-83,-88,-72,-77,-200,-94,-200,-95,-200,-200,D
00:07:41,-200,-200,-200,-69,-74,-200,-200,-200,-200,-200,D
00:07:42,-87,-200,-89,-200,-200,-92,-88,-98,-200,-97,D
00:07:43,-200,-94,-200,-200,-200,-200,-200,-200,-200,-200,D
00:07:44,-88,-97,-92,-81,-70,-88,-88,-96,-200,-200,D
00:07:45,-200,-200,-200,-200,-200,-200,-200,-200,-200,-98,D
00:07:46,-85,-200,-86,-75,-78,-84,-95,-200,-200,-200,D
00:07:47,-200,-200,-200,-200,-200,-200,-200,-200,-200,-99,D
00:07:48,-87,-97,-84,-78,-78,-92,-87,-94,-200,-200,D
00:07:49,-200,-200,-200,-200,-200,-200,-200,-200,-200,-95,D
00:07:50,-77,-200,-88,-200,-72,-200,-200,-99,-200,-200,D
00:07:51,-200,-94,-200,-69,-200,-96,-93,-200,-200,-97,D
00:07:52,-76,-91,-200,-83,-75,-94,-200,-200,-200,-200,D
00:07:53,-200,-200,-90,-200,-200,-200,-87,-95,-200,-92,D
00:07:54,-200,-200,-81,-200,-72,-200,-200,-200,-200,-200,D
00:07:55,-79,-200,-200,-66,-200,-92,-80,-200,-97,-200,D
00:07:56,-200,-96,-200,-200,-200,-200,-200,-200,-200,-97,D
00:07:57,-74,-95,-200,-200,-200,-84,-200,-85,-200,-200,D
00:07:58,-200,-200,-91,-64,-200,-200,-83,-200,-200,-93,D
00:07:59,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,D
00:08:00,-200,-200,-200,-200,-85,-200,-200,-200,-200,-93,D
00:08:01,-200,-92,-84,-75,-200,-79,-91,-200,-94,-200,D
00:08:02,-81,-200,-200,-200,-200,-200,-200,-89,-200,-200,D
00:08:03,-200,-200,-84,-200,-200,-200,-200,-200,-200,-200,D
00:08:04,-81,-200,-200,-80,-80,-92,-200,-95,-200,-200,D
00:08:05,-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,D
00:08:06,-200,-200,-200,-200,-200,-200,-200,-200,-200,-97,D
00:08:07,-71,-200,-77,-69,-76,-89,-95,-200,-200,-200,D
00:08:08,-200,-91,-200,-200,-200,-200,-200,-94,-200,-200,D
00:08:09,-200,-93,-91,-67,-200,-93,-200,-200,-200,-200,D
00:08:10,-73,-200,-200,-200,-72,-200,-200,-200,-200,-200,D
00:08:11,-200,-200,-200,-200,-200,-200,-86,-99,-200,-200,D
00:08:12,-200,-96,-73,-200,-92,-94,-92,-200,-200,-200,D
00:08:13,-73,-200,-200,-74,-200,-200,-200,-200,-200,-200,D
00:08:14,-200,-200,-200,-200,-200,-200,-200,-91,-200,-200,D
00:08:15,-73,-200,-76,-71,-200,-89,-86,-200,-200,-200,D
00:08:16,-200,-200,-200,-200,-87,-200,-200,-200,-200,-200,D
00:08:17,-200,-94,-200,-200,-200,-200,-200,-92,-200,-200,D
00:08:18,-200,-200,-200,-200,-200,-200,-200,-200,-200,-99,D
00:08:19,-200,-200,-200,-71,-78,-89,-87,-93,-200,-200,D
00:08:20,-89,-200,-75,-200,-200,-200,-200,-200,-200,-200,D
